Dates,Category,DayOfWeek,PdDistrict,Address,X,Y
2015-04-29 13:11:00,FORGERY/COUNTERFEITING,Wednesday,INGLESIDE,0 Block of PHELAN AV,-122.4522896605,37.7256933576
2015-04-29 13:08:00,DRUG/NARCOTIC,Wednesday,TENDERLOIN,100 Block of JONES ST,-122.4122497676,37.7825563302
2015-04-29 13:00:00,FRAUD,Wednesday,CENTRAL,100 Block of VALPARAISO ST,-122.4154689973,37.8011418778
2015-04-29 13:00:00,MISSING PERSON,Wednesday,TENDERLOIN,HYDE ST / GOLDEN GATE AV,-122.4155082428,37.7816542806
2015-04-29 12:47:00,LARCENY/THEFT,Wednesday,MISSION,MISSION ST / 15TH ST,-122.41982793,37.7666737552
2015-04-29 12:45:00,NON-CRIMINAL,Wednesday,TENDERLOIN,200 Block of LEAVENWORTH ST,-122.4142178043,37.7832593295
2015-04-29 12:45:00,SUSPICIOUS OCC,Wednesday,TENDERLOIN,200 Block of LEAVENWORTH ST,-122.4142178043,37.7832593295
2015-04-29 12:45:00,LARCENY/THEFT,Wednesday,SOUTHERN,100 Block of 4TH ST,-122.4031613659,37.7836909534
2015-04-29 12:45:00,LARCENY/THEFT,Wednesday,SOUTHERN,1200 Block of MARKET ST,-122.4154487596,37.7782935201
2015-04-29 12:45:00,NON-CRIMINAL,Wednesday,NORTHERN,HEMLOCK ST / LARKIN ST,-122.4183688392,37.7874861572
2015-04-29 12:45:00,DRUG/NARCOTIC,Wednesday,TENDERLOIN,200 Block of LEAVENWORTH ST,-122.4142178043,37.7832593295
2015-04-29 12:40:00,OTHER OFFENSES,Wednesday,MISSION,2200 Block of MISSION ST,-122.4193501732,37.7610160912
2015-04-29 12:40:00,ASSAULT,Wednesday,MISSION,2200 Block of MISSION ST,-122.4193501732,37.7610160912
2015-04-29 12:32:00,LARCENY/THEFT,Wednesday,NORTHERN,WILLOW ST / LARKIN ST,-122.417622321,37.7837762386
2015-04-29 12:30:00,VEHICLE THEFT,Wednesday,NORTHERN,1000 Block of ELLIS ST,-122.4234779533,37.783453212
2015-04-29 12:30:00,LARCENY/THEFT,Wednesday,RICHMOND,1000 Block of POINTLOBOS AV,-122.5136420643,37.7784692199
2015-04-29 12:30:00,LARCENY/THEFT,Wednesday,TARAVAL,JOHNMUIR DR / SKYLINEBLVD HY,-122.5002204036,37.7189541669
2015-04-29 12:28:00,DRUG/NARCOTIC,Wednesday,RICHMOND,500 Block of JOHNFKENNEDY DR,-122.4662046679,37.7725405392
2015-04-29 12:28:00,OTHER OFFENSES,Wednesday,RICHMOND,500 Block of JOHNFKENNEDY DR,-122.4662046679,37.7725405392
2015-04-29 12:28:00,OTHER OFFENSES,Wednesday,RICHMOND,500 Block of JOHNFKENNEDY DR,-122.4662046679,37.7725405392
2015-04-29 12:27:00,TRESPASS,Wednesday,TARAVAL,3600 Block of WAWONA ST,-122.5057577228,37.736169881
2015-04-29 12:24:00,LARCENY/THEFT,Wednesday,MISSION,1000 Block of POTRERO AV,-122.4065391151,37.7564864109
2015-04-29 12:24:00,FRAUD,Wednesday,MISSION,1000 Block of POTRERO AV,-122.4065391151,37.7564864109
2015-04-29 12:24:00,ASSAULT,Wednesday,MISSION,1000 Block of POTRERO AV,-122.4065391151,37.7564864109
2015-04-29 12:15:00,SUSPICIOUS OCC,Wednesday,MISSION,2100 Block of MARKET ST,-122.4300186552,37.766830523
2015-04-29 12:15:00,WARRANTS,Wednesday,MISSION,2100 Block of MARKET ST,-122.4300186552,37.766830523
2015-04-29 12:15:00,SUSPICIOUS OCC,Wednesday,MISSION,2100 Block of MARKET ST,-122.4300186552,37.766830523
2015-04-29 12:00:00,OTHER OFFENSES,Wednesday,BAYVIEW,1300 Block of FITZGERALD AV,-122.3951904072,37.7231126987
2015-04-29 12:00:00,LARCENY/THEFT,Wednesday,SOUTHERN,800 Block of BRYANT ST,-122.4034047915,37.7754207067
2015-04-29 12:00:00,LARCENY/THEFT,Wednesday,PARK,700 Block of DUBOCE AV,-122.4361975427,37.7690843276
2015-04-29 12:00:00,VEHICLE THEFT,Wednesday,MISSION,2800 Block of 22ND ST,-122.4108282248,37.7559694414
2015-04-29 12:00:00,BURGLARY,Wednesday,INGLESIDE,1500 Block of ALEMANY BL,-122.4356827118,37.727517369
2015-04-29 12:00:00,OTHER OFFENSES,Wednesday,RICHMOND,2900 Block of BUSH ST,-122.4457232714,37.7854035231
2015-04-29 12:00:00,NON-CRIMINAL,Wednesday,BAYVIEW,1200 Block of MINNESOTA ST,-122.3899917875,37.7546183309
2015-04-29 11:45:00,SUSPICIOUS OCC,Wednesday,INGLESIDE,400 Block of RAYMOND AV,-122.4124579531,37.7147347357
2015-04-29 11:42:00,NON-CRIMINAL,Wednesday,MISSION,500 Block of GUERRERO ST,-122.4237617495,37.7623585991
2015-04-29 11:40:00,LARCENY/THEFT,Wednesday,RICHMOND,KITTREDGE TR / TURK ST,-122.4506564506,37.7781634767
2015-04-29 11:40:00,FRAUD,Wednesday,RICHMOND,KITTREDGE TR / TURK ST,-122.4506564506,37.7781634767
2015-04-29 11:30:00,NON-CRIMINAL,Wednesday,RICHMOND,600 Block of 4TH AV,-122.4618686256,37.7763785684
2015-04-29 11:30:00,VEHICLE THEFT,Wednesday,MISSION,POTRERO AV / 16TH ST,-122.4075383323,37.7657827544
2015-04-29 11:24:00,NON-CRIMINAL,Wednesday,CENTRAL,1600 Block of THE EMBARCADERONORTH ST,-122.4107742144,37.8084350176
2015-04-29 11:13:00,LARCENY/THEFT,Wednesday,SOUTHERN,6TH ST / JESSIE ST,-122.4092476755,37.7813987341
2015-04-29 11:13:00,MISSING PERSON,Wednesday,SOUTHERN,6TH ST / JESSIE ST,-122.4092476755,37.7813987341
2015-04-29 11:11:00,ASSAULT,Wednesday,CENTRAL,800 Block of SUTTER ST,-122.4143901376,37.7885452792
2015-04-29 11:06:00,BURGLARY,Wednesday,SOUTHERN,400 Block of NATOMA ST,-122.4070390551,37.7807565184
2015-04-29 11:06:00,ASSAULT,Wednesday,SOUTHERN,400 Block of NATOMA ST,-122.4070390551,37.7807565184
2015-04-29 11:00:00,SECONDARY CODES,Wednesday,INGLESIDE,300 Block of SCHWERIN ST,-122.4123060925,37.708284451
2015-04-29 11:00:00,BURGLARY,Wednesday,CENTRAL,1900 Block of GRANT AV,-122.4084480398,37.804592395
2015-04-29 11:00:00,ASSAULT,Wednesday,INGLESIDE,300 Block of SCHWERIN ST,-122.4123060925,37.708284451
2015-04-29 11:00:00,OTHER OFFENSES,Wednesday,RICHMOND,1400 Block of LAKE ST,-122.4749585209,37.7862640145
2015-04-29 10:45:00,ASSAULT,Wednesday,BAYVIEW,0 Block of UNIVERSITY ST,-122.4155449015,37.7298756522
2015-04-29 10:45:00,NON-CRIMINAL,Wednesday,NORTHERN,VANNESS AV / PINE ST,-122.4221395115,37.7894107633
2015-04-29 10:44:00,BURGLARY,Wednesday,RICHMOND,300 Block of ELCAMINODELMAR ST,-122.4869046109,37.7875912812
2015-04-29 10:40:00,NON-CRIMINAL,Wednesday,TARAVAL,0 Block of LUNADO WY,-122.4714393338,37.7226935109
2015-04-29 10:40:00,LARCENY/THEFT,Wednesday,NORTHERN,600 Block of OCTAVIA ST,-122.4248841452,37.7783206675
2015-04-29 10:39:00,OTHER OFFENSES,Wednesday,TENDERLOIN,LEAVENWORTH ST / TURK ST,-122.4140562919,37.7827931071
2015-04-29 10:39:00,KIDNAPPING,Wednesday,TENDERLOIN,LEAVENWORTH ST / TURK ST,-122.4140562919,37.7827931071
2015-04-29 10:39:00,VEHICLE THEFT,Wednesday,TENDERLOIN,LEAVENWORTH ST / TURK ST,-122.4140562919,37.7827931071
2015-04-29 10:30:00,ASSAULT,Wednesday,SOUTHERN,500 Block of BRANNAN ST,-122.3977132264,37.7774696662
2015-04-29 10:30:00,SECONDARY CODES,Wednesday,SOUTHERN,500 Block of BRANNAN ST,-122.3977132264,37.7774696662
2015-04-29 10:30:00,NON-CRIMINAL,Wednesday,RICHMOND,22ND AV / FULTON ST,-122.4809805811,37.7727160507
2015-04-29 10:30:00,SECONDARY CODES,Wednesday,RICHMOND,22ND AV / FULTON ST,-122.4809805811,37.7727160507
2015-04-29 10:30:00,NON-CRIMINAL,Wednesday,CENTRAL,JACKSON ST / STOCKTON ST,-122.408254664,37.7958223141
2015-04-29 10:30:00,LARCENY/THEFT,Wednesday,INGLESIDE,GENEVA AV / NAPLES ST,-122.4361771377,37.7142089386
2015-04-29 10:19:00,SECONDARY CODES,Wednesday,NORTHERN,2800 Block of BAKER ST,-122.4455766318,37.7970005504
2015-04-29 10:19:00,ASSAULT,Wednesday,NORTHERN,2800 Block of BAKER ST,-122.4455766318,37.7970005504
2015-04-29 10:19:00,OTHER OFFENSES,Wednesday,NORTHERN,2800 Block of BAKER ST,-122.4455766318,37.7970005504
2015-04-29 10:17:00,LARCENY/THEFT,Wednesday,SOUTHERN,700 Block of MISSION ST,-122.4030700008,37.7852686309
2015-04-29 10:15:00,LARCENY/THEFT,Wednesday,INGLESIDE,300 Block of LAGRANDE AV,-122.4255918022,37.7197426711
2015-04-29 10:10:00,NON-CRIMINAL,Wednesday,TENDERLOIN,LEAVENWORTH ST / TURK ST,-122.4140562919,37.7827931071
2015-04-29 10:05:00,SUSPICIOUS OCC,Wednesday,MISSION,500 Block of SOUTH VAN NESS AV,-122.4174770129,37.7643577517
2015-04-29 10:00:00,LARCENY/THEFT,Wednesday,NORTHERN,2000 Block of UNION ST,-122.4330522239,37.7974547211
2015-04-29 10:00:00,OTHER OFFENSES,Wednesday,TARAVAL,0 Block of MONTICELLO ST,-122.4706397999,37.7156512955
2015-04-29 10:00:00,NON-CRIMINAL,Wednesday,NORTHERN,600 Block of POLK ST,-122.4190209643,37.7826529761
2015-04-29 10:00:00,OTHER OFFENSES,Wednesday,PARK,1200 Block of ARGUELLO BL,-122.4577100739,37.7656873491
2015-04-29 10:00:00,SECONDARY CODES,Wednesday,TARAVAL,2100 Block of 24TH AV,-122.4813050192,37.7474613182
2015-04-29 10:00:00,SUSPICIOUS OCC,Wednesday,TARAVAL,2100 Block of 24TH AV,-122.4813050192,37.7474613182
2015-04-29 10:00:00,VANDALISM,Wednesday,RICHMOND,500 Block of JOHNFKENNEDY DR,-122.4662046679,37.7725405392
2015-04-29 10:00:00,VANDALISM,Wednesday,RICHMOND,500 Block of JOHNFKENNEDY DR,-122.4662046679,37.7725405392
2015-04-29 10:00:00,OTHER OFFENSES,Wednesday,TARAVAL,2100 Block of 24TH AV,-122.4813050192,37.7474613182
2015-04-29 09:57:00,OTHER OFFENSES,Wednesday,MISSION,MISSION ST / 16TH ST,-122.4196717803,37.7650501215
2015-04-29 09:39:00,NON-CRIMINAL,Wednesday,TENDERLOIN,400 Block of TURK ST,-122.4163429776,37.7824465136
2015-04-29 09:39:00,MISSING PERSON,Wednesday,PARK,1400 Block of GROVE ST,-122.440483107,37.7755529017
2015-04-29 09:39:00,MISSING PERSON,Wednesday,PARK,1400 Block of GROVE ST,-122.440483107,37.7755529017
2015-04-29 09:30:00,NON-CRIMINAL,Wednesday,TENDERLOIN,400 Block of ELLIS ST,-122.4136312533,37.7848053746
2015-04-29 09:25:00,WARRANTS,Wednesday,CENTRAL,1200 Block of CLAY ST,-122.4136763695,37.7933799962
2015-04-29 09:19:00,SUSPICIOUS OCC,Wednesday,TARAVAL,1700 Block of 46TH AV,-122.5055379566,37.7538767371
2015-04-29 09:19:00,SECONDARY CODES,Wednesday,TARAVAL,1700 Block of 46TH AV,-122.5055379566,37.7538767371
2015-04-29 09:08:00,SUSPICIOUS OCC,Wednesday,BAYVIEW,SAN BRUNO AV / SILVER AV,-122.4056102682,37.732438865
2015-04-29 09:08:00,VANDALISM,Wednesday,BAYVIEW,SAN BRUNO AV / SILVER AV,-122.4056102682,37.732438865
2015-04-29 09:05:00,OTHER OFFENSES,Wednesday,TARAVAL,OCEAN AV / SANLEANDRO WY,-122.4701105924,37.7303066366
2015-04-29 09:00:00,LARCENY/THEFT,Wednesday,NORTHERN,200 Block of FRANKLIN ST,-122.4211234772,37.7764002922
2015-04-29 09:00:00,BURGLARY,Wednesday,RICHMOND,1500 Block of CABRILLO ST,-122.475224786,37.7747969944
2015-04-29 09:00:00,LARCENY/THEFT,Wednesday,RICHMOND,1500 Block of CABRILLO ST,-122.475224786,37.7747969944
2015-04-29 09:00:00,NON-CRIMINAL,Wednesday,NORTHERN,1100 Block of FILLMORE ST,-122.4321162337,37.7800304351
2015-04-29 09:00:00,FRAUD,Wednesday,CENTRAL,200 Block of BATTERY ST,-122.4001718346,37.7939050732
2015-04-29 08:50:00,SUSPICIOUS OCC,Wednesday,SOUTHERN,MARKET ST / VANNESS AV,-122.4192578948,37.7751462917
2015-04-29 08:32:00,OTHER OFFENSES,Wednesday,SOUTHERN,800 Block of BRYANT ST,-122.4038757773,37.77489338
2015-04-29 08:30:00,MISSING PERSON,Wednesday,TARAVAL,2000 Block of 19TH AV,-122.4762266933,37.7495560086
2015-04-29 08:30:00,MISSING PERSON,Wednesday,TARAVAL,2000 Block of 19TH AV,-122.4762266933,37.7495560086
2015-04-29 08:30:00,SUSPICIOUS OCC,Wednesday,NORTHERN,3500 Block of FILLMORE ST,-122.4363282024,37.80175154
2015-04-29 08:30:00,VANDALISM,Wednesday,INGLESIDE,100 Block of BLYTHDALE AV,-122.4205567514,37.7108945815
2015-04-29 08:15:00,NON-CRIMINAL,Wednesday,MISSION,1000 Block of POTRERO AV,-122.4065391151,37.7564864109
2015-04-29 08:11:00,DISORDERLY CONDUCT,Wednesday,BAYVIEW,1000 Block of LECONTE AV,-122.3980041773,37.7190331787
2015-04-29 08:11:00,SUSPICIOUS OCC,Wednesday,BAYVIEW,1000 Block of LECONTE AV,-122.3980041773,37.7190331787
2015-04-29 08:07:00,NON-CRIMINAL,Wednesday,SOUTHERN,500 Block of MARKET ST,-122.4001947689,37.7900527936
2015-04-29 08:00:00,LARCENY/THEFT,Wednesday,NORTHERN,1300 Block of GOLDEN GATE AV,-122.4328006153,37.7795115909
2015-04-29 08:00:00,ASSAULT,Wednesday,PARK,0 Block of CRESTLINE DR,-122.4464321009,37.7502410579
2015-04-29 08:00:00,ASSAULT,Wednesday,PARK,0 Block of CRESTLINE DR,-122.4464321009,37.7502410579
2015-04-29 08:00:00,OTHER OFFENSES,Wednesday,TARAVAL,LAKE MERCED BL / FONT BL,-122.4850736569,37.7239983809
2015-04-29 07:56:00,OTHER OFFENSES,Wednesday,RICHMOND,2300 Block of BUSH ST,-122.4359528932,37.7867580126
2015-04-29 07:56:00,SUSPICIOUS OCC,Wednesday,RICHMOND,2300 Block of BUSH ST,-122.4359528932,37.7867580126
2015-04-29 07:45:00,NON-CRIMINAL,Wednesday,NORTHERN,2900 Block of LYON ST,-122.4471633438,37.7980028075
2015-04-29 07:40:00,NON-CRIMINAL,Wednesday,MISSION,300 Block of TREAT AV,-122.4134455358,37.7646370172
2015-04-29 07:30:00,ROBBERY,Wednesday,CENTRAL,0 Block of MONTGOMERY ST,-122.4021637136,37.7895710256
2015-04-29 07:30:00,OTHER OFFENSES,Wednesday,RICHMOND,1800 Block of PIERCE ST,-122.4367744782,37.7870844322
2015-04-29 07:27:00,ASSAULT,Wednesday,SOUTHERN,900 Block of MISSION ST,-122.4079328682,37.7815063666
2015-04-29 07:24:00,ASSAULT,Wednesday,NORTHERN,1100 Block of FILLMORE ST,-122.4319795764,37.780047853
2015-04-29 07:24:00,OTHER OFFENSES,Wednesday,NORTHERN,1100 Block of FILLMORE ST,-122.4319795764,37.780047853
2015-04-29 07:04:00,NON-CRIMINAL,Wednesday,CENTRAL,2600 Block of TAYLOR ST,-122.4155941648,37.8068100584
2015-04-29 07:00:00,LARCENY/THEFT,Wednesday,RICHMOND,3600 Block of SACRAMENTO ST,-122.4527960188,37.7875001882
2015-04-29 07:00:00,MISSING PERSON,Wednesday,RICHMOND,500 Block of 20TH AV,-122.4792413692,37.7774563322
2015-04-29 07:00:00,MISSING PERSON,Wednesday,RICHMOND,500 Block of 20TH AV,-122.4792413692,37.7774563322
2015-04-29 06:51:00,ASSAULT,Wednesday,SOUTHERN,700 Block of BRANNAN ST,-122.402917181,37.7732011738
2015-04-29 06:45:00,SUSPICIOUS OCC,Wednesday,INGLESIDE,400 Block of VALLEY ST,-122.4323033535,37.7441244279
2015-04-29 06:45:00,LARCENY/THEFT,Wednesday,TENDERLOIN,LARKIN ST / GOLDEN GATE AV,-122.4171468438,37.7814463501
2015-04-29 06:35:00,ARSON,Wednesday,RICHMOND,700 Block of 23RD AV,-122.4821841554,37.7735797687
2015-04-29 06:35:00,SUSPICIOUS OCC,Wednesday,RICHMOND,700 Block of 23RD AV,-122.4821841554,37.7735797687
2015-04-29 06:35:00,SUSPICIOUS OCC,Wednesday,RICHMOND,700 Block of 23RD AV,-122.4821841554,37.7735797687
2015-04-29 06:31:00,LARCENY/THEFT,Wednesday,NORTHERN,1900 Block of LOMBARD ST,-122.4335754398,37.8000374497
2015-04-29 06:15:00,TRESPASS,Wednesday,TENDERLOIN,200 Block of MASON ST,-122.4095237407,37.7857602955
2015-04-29 06:13:00,NON-CRIMINAL,Wednesday,MISSION,200 Block of CHATTANOOGA ST,-122.4263349822,37.7525541606
2015-04-29 06:06:00,WEAPON LAWS,Wednesday,TENDERLOIN,100 Block of GOLDEN GATE AV,-122.4130479721,37.7819119628
2015-04-29 06:06:00,DRUG/NARCOTIC,Wednesday,TENDERLOIN,100 Block of GOLDEN GATE AV,-122.4130479721,37.7819119628
2015-04-29 06:00:00,FRAUD,Wednesday,CENTRAL,900 Block of GREENWICH ST,-122.4155306275,37.8015015067
2015-04-29 05:52:00,NON-CRIMINAL,Wednesday,CENTRAL,500 Block of SUTTER ST,-122.4094454845,37.7891732059
2015-04-29 05:30:00,VEHICLE THEFT,Wednesday,SOUTHERN,100 Block of VERMONT ST,-122.404880193,37.7678775542
2015-04-29 05:15:00,VEHICLE THEFT,Wednesday,CENTRAL,1000 Block of GREEN ST,-122.4164217196,37.79862839
2015-04-29 04:53:00,OTHER OFFENSES,Wednesday,PARK,0 Block of IRVING ST,-122.4582189228,37.7643369845
2015-04-29 04:48:00,BURGLARY,Wednesday,NORTHERN,900 Block of GEARY ST,-122.4189183902,37.7859407304
2015-04-29 04:30:00,LARCENY/THEFT,Wednesday,MISSION,1200 Block of VALENCIA ST,-122.4208060492,37.7528840218
2015-04-29 04:30:00,LARCENY/THEFT,Wednesday,SOUTHERN,TOWNSEND ST / 7TH ST,-122.4016581451,37.7718165836
2015-04-29 04:30:00,VEHICLE THEFT,Wednesday,RICHMOND,20TH AV / LAKE ST,-122.4797872861,37.7859818937
2015-04-29 04:30:00,OTHER OFFENSES,Wednesday,RICHMOND,20TH AV / LAKE ST,-122.4797872861,37.7859818937
2015-04-29 04:24:00,BURGLARY,Wednesday,NORTHERN,2100 Block of FILLMORE ST,-122.4338668246,37.7893892227
2015-04-29 04:17:00,DRUNKENNESS,Wednesday,MISSION,4500 Block of 18TH ST,-122.4404856458,37.7605003987
2015-04-29 04:17:00,VANDALISM,Wednesday,MISSION,4500 Block of 18TH ST,-122.4404856458,37.7605003987
2015-04-29 04:13:00,ROBBERY,Wednesday,INGLESIDE,MISSION ST / 30TH ST,-122.421970919,37.7423752245
2015-04-29 04:13:00,WARRANTS,Wednesday,INGLESIDE,MISSION ST / 30TH ST,-122.421970919,37.7423752245
2015-04-29 04:09:00,SECONDARY CODES,Wednesday,RICHMOND,6000 Block of GEARY BL,-122.4842162118,37.7802409147
2015-04-29 04:09:00,LARCENY/THEFT,Wednesday,RICHMOND,6000 Block of GEARY BL,-122.4842162118,37.7802409147
2015-04-29 04:00:00,NON-CRIMINAL,Wednesday,INGLESIDE,100 Block of DUNCAN ST,-122.4234735899,37.7462528943
2015-04-29 03:19:00,WARRANTS,Wednesday,MISSION,14TH ST / HARRISON ST,-122.4133982534,37.7686709269
2015-04-29 03:00:00,LARCENY/THEFT,Wednesday,TARAVAL,100 Block of KNOCKASHHILL ST,-122.4580554409,37.7421959911
2015-04-29 02:54:00,BURGLARY,Wednesday,TARAVAL,1300 Block of NORIEGA ST,-122.4780961609,37.7542236342
2015-04-29 02:00:00,LARCENY/THEFT,Wednesday,NORTHERN,0 Block of OCTAVIA ST,-122.4236326278,37.7718815206
2015-04-29 01:50:00,ASSAULT,Wednesday,TENDERLOIN,200 Block of HYDE ST,-122.415721688,37.7830679887
2015-04-29 01:50:00,FRAUD,Wednesday,SOUTHERN,300 Block of 9TH ST,-122.4103347768,37.7728140362
2015-04-29 01:50:00,LARCENY/THEFT,Wednesday,SOUTHERN,300 Block of 9TH ST,-122.4103347768,37.7728140362
2015-04-29 01:40:00,ASSAULT,Wednesday,MISSION,0 Block of DOLORES ST,-122.4269048631,37.7684403182
2015-04-29 01:30:00,BURGLARY,Wednesday,BAYVIEW,900 Block of RHODEISLAND ST,-122.401962334,37.7577453272
2015-04-29 01:26:00,LARCENY/THEFT,Wednesday,SOUTHERN,1700 Block of MARKET ST,-122.4221882614,37.7726948237
2015-04-29 01:20:00,LARCENY/THEFT,Wednesday,BAYVIEW,26TH ST / RHODEISLAND ST,-122.4012335207,37.7506310103
2015-04-29 01:18:00,ROBBERY,Wednesday,MISSION,0 Block of SYCAMORE ST,-122.419858465,37.7627429027
2015-04-29 01:18:00,WARRANTS,Wednesday,MISSION,0 Block of SYCAMORE ST,-122.419858465,37.7627429027
2015-04-29 01:18:00,BRIBERY,Wednesday,MISSION,0 Block of SYCAMORE ST,-122.419858465,37.7627429027
2015-04-29 01:18:00,LARCENY/THEFT,Wednesday,MISSION,0 Block of SYCAMORE ST,-122.419858465,37.7627429027
2015-04-29 01:18:00,OTHER OFFENSES,Wednesday,MISSION,0 Block of SYCAMORE ST,-122.419858465,37.7627429027
2015-04-29 01:13:00,OTHER OFFENSES,Wednesday,BAYVIEW,2300 Block of 3RD ST,-122.3883031091,37.7592094153
2015-04-29 01:10:00,LARCENY/THEFT,Wednesday,SOUTHERN,300 Block of 9TH ST,-122.4103347768,37.7728140362
2015-04-29 01:05:00,ARSON,Wednesday,CENTRAL,1200 Block of UNION ST,-122.4195936465,37.7991861178
2015-04-29 01:00:00,LARCENY/THEFT,Wednesday,PARK,200 Block of DELLBROOK AV,-122.4530879664,37.7503148137
2015-04-29 00:50:00,ASSAULT,Wednesday,MISSION,2300 Block of 16TH ST,-122.4095299133,37.7657184395
2015-04-29 00:50:00,ASSAULT,Wednesday,INGLESIDE,0 Block of NAVAJO AV,-122.4439715831,37.7200185367
2015-04-29 00:50:00,SUSPICIOUS OCC,Wednesday,MISSION,2300 Block of 16TH ST,-122.4095299133,37.7657184395
2015-04-29 00:45:00,ASSAULT,Wednesday,TENDERLOIN,400 Block of EDDY ST,-122.4150668765,37.7835634796
2015-04-29 00:45:00,LARCENY/THEFT,Wednesday,BAYVIEW,3RD ST / 22ND ST,-122.388318045,37.7579394232
2015-04-29 00:40:00,OTHER OFFENSES,Wednesday,INGLESIDE,GENEVA AV / ALEMANY BL,-122.4423266142,37.7178353146
2015-04-29 00:29:00,OTHER OFFENSES,Wednesday,MISSION,18TH ST / CAPP ST,-122.4182721664,37.7619029613
2015-04-29 00:29:00,LARCENY/THEFT,Wednesday,MISSION,18TH ST / CAPP ST,-122.4182721664,37.7619029613
2015-04-29 00:05:00,VANDALISM,Wednesday,INGLESIDE,0 Block of TUCKER AV,-122.4045002682,37.7155319865
2015-04-29 00:05:00,LARCENY/THEFT,Wednesday,PARK,100 Block of UPPER TR,-122.4442529997,37.7642672548
2015-04-29 00:01:00,OTHER OFFENSES,Wednesday,NORTHERN,900 Block of ELLIS ST,-122.4218354826,37.7836653824
2015-04-29 00:01:00,ASSAULT,Wednesday,NORTHERN,900 Block of ELLIS ST,-122.4218354826,37.7836653824
2015-04-29 00:01:00,OTHER OFFENSES,Wednesday,NORTHERN,600 Block of EDDY ST,-122.418360182,37.7831498978
2015-04-29 00:01:00,LARCENY/THEFT,Wednesday,SOUTHERN,11TH ST / MARKET ST,-122.4186983289,37.775589413
2015-04-28 23:40:00,VEHICLE THEFT,Tuesday,RICHMOND,17TH AV / GEARY BL,-122.4761691096,37.7804745331
2015-04-28 23:30:00,ROBBERY,Tuesday,SOUTHERN,0 Block of 6TH ST,-122.4095043094,37.7815262717
2015-04-28 23:29:00,NON-CRIMINAL,Tuesday,MISSION,3000 Block of 16TH ST,-122.4200809835,37.7650815377
2015-04-28 23:20:00,OTHER OFFENSES,Tuesday,BAYVIEW,3RD ST / 23RD ST,-122.3880041401,37.7553898297
2015-04-28 23:19:00,LARCENY/THEFT,Tuesday,NORTHERN,0 Block of SANCHEZ ST,-122.4312032913,37.768445694
2015-04-28 23:15:00,ROBBERY,Tuesday,NORTHERN,1500 Block of POLK ST,-122.4207137284,37.7910545718
2015-04-28 23:10:00,OTHER OFFENSES,Tuesday,BAYVIEW,OAKDALE AV / RANKIN ST,-122.3978120212,37.7388469465
2015-04-28 23:05:00,OTHER OFFENSES,Tuesday,BAYVIEW,3RD ST / REVERE AV,-122.391522893,37.7324323864
2015-04-28 23:00:00,MISSING PERSON,Tuesday,PARK,0 Block of SHRADER ST,-122.4528397724,37.7745145381
2015-04-28 23:00:00,LARCENY/THEFT,Tuesday,NORTHERN,1800 Block of CALIFORNIA ST,-122.4248003071,37.7899999444
2015-04-28 23:00:00,LARCENY/THEFT,Tuesday,NORTHERN,GEARY BL / BUCHANAN ST,-122.4296406692,37.7847640707
2015-04-28 23:00:00,LARCENY/THEFT,Tuesday,RICHMOND,3RD AV / CALIFORNIA ST,-122.4613686224,37.785402475
2015-04-28 23:00:00,LARCENY/THEFT,Tuesday,INGLESIDE,GOETTINGEN ST / CAMPBELL AV,-122.4015944929,37.7148574765
2015-04-28 22:53:00,WARRANTS,Tuesday,NORTHERN,GREENWICH ST / OCTAVIA ST,-122.4292937347,37.799787123
2015-04-28 22:44:00,NON-CRIMINAL,Tuesday,INGLESIDE,0 Block of EXCELSIOR AV,-122.4331973939,37.7260971758
2015-04-28 22:44:00,WEAPON LAWS,Tuesday,INGLESIDE,0 Block of EXCELSIOR AV,-122.4331973939,37.7260971758
2015-04-28 22:36:00,OTHER OFFENSES,Tuesday,SOUTHERN,800 Block of BRYANT ST,-122.4034047915,37.7754207067
2015-04-28 22:33:00,OTHER OFFENSES,Tuesday,SOUTHERN,800 Block of BRYANT ST,-122.4034047915,37.7754207067
2015-04-28 22:30:00,VEHICLE THEFT,Tuesday,CENTRAL,1300 Block of WASHINGTON ST,-122.4160106641,37.7939835028
2015-04-28 22:30:00,SUSPICIOUS OCC,Tuesday,CENTRAL,700 Block of UNION ST,-122.4112187027,37.8001349297
2015-04-28 22:30:00,LARCENY/THEFT,Tuesday,TENDERLOIN,JONES ST / ELLIS ST,-122.4127840965,37.784865694
2015-04-28 22:07:00,WARRANTS,Tuesday,NORTHERN,1300 Block of WEBSTER ST,-122.4310463661,37.7830295716
2015-04-28 22:05:00,ROBBERY,Tuesday,INGLESIDE,0 Block of CALGARY ST,-122.4161396287,37.7086777564
2015-04-28 22:00:00,VANDALISM,Tuesday,NORTHERN,1500 Block of VALLEJO ST,-122.4227858828,37.7967391693
2015-04-28 22:00:00,FORGERY/COUNTERFEITING,Tuesday,CENTRAL,200 Block of SUTTER ST,-122.4040139435,37.7897518225
2015-04-28 22:00:00,LARCENY/THEFT,Tuesday,NORTHERN,1500 Block of VALLEJO ST,-122.4227858828,37.7967391693
2015-04-28 22:00:00,MISSING PERSON,Tuesday,PARK,100 Block of ULLOA ST,-122.4554331627,37.7440042831
2015-04-28 22:00:00,MISSING PERSON,Tuesday,PARK,100 Block of ULLOA ST,-122.4554331627,37.7440042831
